ID,MS,Mp,VFN,Mh,Man,MMS,TAN,T,Va,Ve,Mk,Cn,Ct,Cr,m (kg),Mt,Enedc (g/km),Ewltp (g/km),W (mm),At1 (mm),At2 (mm),Ft,Fm,ec (cm3),ep (KW),z (Wh/km),It,Ernedc (g/km),Erwltp (g/km),De,Vf,r
341188,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG, e1*2007/46*1678*00,FML2,XM51,6A1400C0,MINI,COOPER,M1,,1190,,109,,2495,1501,1501,Petrol,M,1499,100,,,,,,,1
341194,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*1678*01,FML2,XM51,6A1400C0,MINI,COOPER,M1,,1190,,109,,2495,1501,1501,Petrol,M,1499,100,,,,,,,1
341201,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG, e1*2007/46*1678*00,FML2,XM51,6H1400C0,MINI,COOPER,M1,,1160,,105,,2495,1501,1501,Petrol,M,1499,100,,,,,,,1
341208,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG, e1*2007/46*1678*00,FML2,XM51,6H1400C0,MINI,COOPER,M1,,1160,,105,,2495,1501,1501,Petrol,M,1499,100,,,,,,,1
341215,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG, e1*2007/46*1678*00,FML2,XM51,6H1400C0,MINI,COOPER,M1,,1160,,105,,2495,1501,1501,Petrol,M,1499,100,,,,,,,1
341223,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG, e1*2007/46*1678*00,FML2,XM51,6H1400C0,MINI,COOPER,M1,,1160,,105,,2495,1501,1501,Petrol,M,1499,100,,,,,,,1
341230,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG, e1*2007/46*1678*00,FML2,XM51,6H1400C0,MINI,COOPER,M1,,1160,,105,,2495,1501,1501,Petrol,M,1499,100,,,,,,,1
341235,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*1678*01,FML2,XM51,6H2400C0,MINI,COOPER,M1,,1160,,107,,2495,1501,1501,Petrol,M,1499,100,,,,,,,1
341243,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG, e1*2007/46*1678*00,FML2,XM51,6H1400C0,MINI,COOPER,M1,,1160,,105,,2495,1501,1501,Petrol,M,1499,100,,,,,,,1
341251,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG, e1*2007/46*1678*00,FML2,XM51,6A2400C0,MINI,COOPER,M1,,1190,,112,,2495,1501,1501,Petrol,M,1499,100,,,,,,,1
341254,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG, e1*2007/46*1678*00,FML2,XM51,6A1400C0,MINI,COOPER,M1,,1190,,109,,2495,1501,1501,Petrol,M,1499,100,,,,,,,1
341260,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*1678*01,FML2,XM51,6A2400C0,MINI,COOPER,M1,,1190,,112,,2495,1501,1501,Petrol,M,1499,100,,,,,,,1
341268,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*1678*01,FML2,XM51,6A2400C0,MINI,COOPER,M1,,1190,,112,,2495,1501,1501,Petrol,M,1499,100,,,,,,,1
341277,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*1678*01,FML2,XM51,6A1400C0,MINI,COOPER,M1,,1190,,109,,2495,1501,1501,Petrol,M,1499,100,,,,,,,1
341281,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*1678*01,FML2,XM51,6A1400C0,MINI,COOPER,M1,,1190,,109,,2495,1501,1501,Petrol,M,1499,100,,,,,,,1
341289,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG, e1*2007/46*1678*00,FML2,XM51,6H2400C0,MINI,COOPER,M1,,1160,,107,,2495,1501,1501,Petrol,M,1499,100,,,,,,,1
341296,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG, e1*2007/46*1678*00,FML2,XM51,6H1400C0,MINI,COOPER,M1,,1160,,105,,2495,1501,1501,Petrol,M,1499,100,,,,,,,1
341306,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG, e1*2007/46*1678*00,FML2,XM51,6H2400C0,MINI,COOPER,M1,,1160,,107,,2495,1501,1501,Petrol,M,1499,100,,,,,,,1
253746,GR,HONDA MOTOR EUROPE LTD,,HONDA UK,HONDA OF THE UK MANUFACTURING LTD,HONDA UK,e11*2001/116*0257*13,FK3,5,2,HONDA,CIVIC 5DR,M1,,1378,,98,,2595,1530,1530,Diesel,M,1597,88,,,,,,,1
351365,GR,VW GROUP PC,,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,E1*2001/116*0510*28,6R,ABCHYB,FM5FM5CF008N2VR07MM61,VOLKSWAGEN,POLO,M1,,1050,,116,,2456,1441,1434,PETROL,M,999,55,,,,,,,1
344178,GR,VW GROUP PC,,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,E1*2001/116*0510*29,6R,ABCHZC,FM6FM6DQ002N2VR27MM62,VOLKSWAGEN,POLO,M1,,1116,,103,,2456,1441,1434,PETROL,M,999,81,,,,,,,1
343571,GR,VW GROUP PC,,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,E1*2001/116*0510*29,6R,ABCHZB,FM5FM5DF002E2VR67MM64,VOLKSWAGEN,POLO,M1,,1111,,98,,2455,1453,1446,PETROL,M,999,70,,,,,,,1
285228,GR,,,NISSAN,NISSAN INTERNATIONAL SA,NISSAN INTERNATIONAL SA,e13*2007/46*1111*13,K13,A,A07,NISSAN,NISSAN MICRA,M1,,1034,,115,,2450,1475,1470,Petrol,M,1198,59,,,,,,,1
285284,GR,,,NISSAN,NISSAN INTERNATIONAL SA,NISSAN INTERNATIONAL SA,e13*2007/46*1111*13,K13,A,A07,NISSAN,NISSAN MICRA,M1,,1034,,115,,2450,1475,1470,Petrol,M,1198,59,,,,,,,1
285295,GR,,,NISSAN,NISSAN INTERNATIONAL SA,NISSAN INTERNATIONAL SA,e13*2007/46*1111*13,K13,A,A07,NISSAN,NISSAN MICRA,M1,,1034,,115,,2450,1475,1470,Petrol,M,1198,59,,,,,,,1
285305,GR,,,NISSAN,NISSAN INTERNATIONAL SA,NISSAN INTERNATIONAL SA,e13*2007/46*1111*13,K13,A,A07,NISSAN,NISSAN MICRA,M1,,1034,,115,,2450,1475,1470,Petrol,M,1198,59,,,,,,,1
285314,GR,,,NISSAN,NISSAN INTERNATIONAL SA,NISSAN INTERNATIONAL SA,e13*2007/46*1111*13,K13,A,A11,NISSAN,NISSAN MICRA,M1,,1055,,125,,2450,1470,1475,Petrol,M,1198,59,,,,,,,1
285320,GR,,,NISSAN,NISSAN INTERNATIONAL SA,NISSAN INTERNATIONAL SA,e13*2007/46*1111*13,K13,A,A07,NISSAN,NISSAN MICRA,M1,,1034,,115,,2450,1475,1470,Petrol,M,1198,59,,,,,,,1
