ID,MS,Mp,VFN,Mh,Man,MMS,TAN,T,Va,Ve,Mk,Cn,Ct,Cr,m (kg),Mt,Enedc (g/km),Ewltp (g/km),W (mm),At1 (mm),At2 (mm),Ft,Fm,ec (cm3),ep (KW),z (Wh/km),It,Ernedc (g/km),Erwltp (g/km),De,Vf,r
469682,HU,,,NISSAN,NISSAN INTERNATIONAL SA,Nissan,e11*2007/46*0132*24,F15,A,A07,Nissan,NISSAN JUKE,M1,M1,1250,,139,,2530,1539,1537,Petrol,M,1598,86,,,,,,,36
469685,HU,,,NISSAN,NISSAN INTERNATIONAL SA,Nissan,e11*2007/46*0132*24,F15,A,A08,Nissan,NISSAN JUKE,M1,M1,1250,,142,,2530,1539,1537,Petrol,M,1598,86,,,,,,,73
469689,HU,,,NISSAN,NISSAN INTERNATIONAL SA,Nissan,e11*2007/46*0132*24,F15,A,A11,Nissan,NISSAN JUKE,M1,M1,1209,,138,,2530,1539,1537,Petrol,M,1598,69,,,,,,,6
469694,HU,,,NISSAN,NISSAN INTERNATIONAL SA,Nissan,e11*2007/46*0132*24,F15,B,B04,Nissan,NISSAN JUKE,M1,M1,1342,,139,,2530,1539,1537,Petrol,M,1618,140,,,,,,,1
469699,HU,,,NISSAN,NISSAN INTERNATIONAL SA,Nissan,e11*2007/46*0132*24,F15,C,C03,Nissan,NISSAN JUKE,M1,M1,1469,,153,,2530,1539,1519,Petrol,M,1618,140,,,,,,,10
469705,HU,,,NISSAN,NISSAN INTERNATIONAL SA,Nissan,e11*2007/46*0132*24,F15,C,C06,Nissan,NISSAN JUKE,M1,M1,1469,,172,,2530,1525,1505,Petrol,M,1618,157,,,,,,,2
469711,HU,,,NISSAN,NISSAN INTERNATIONAL SA,Nissan,e11*2007/46*0132*24,F15,D,D04,Nissan,NISSAN JUKE,M1,M1,1347,,104,,2530,1539,1537,Diesel,M,1461,81,,,,,,,128
469718,HU,,,NISSAN,NISSAN INTERNATIONAL SA,Nissan,e11*2007/46*0132*24,F15,D,D05,Nissan,NISSAN JUKE,M1,M1,1347,,107,,2530,1539,1537,Diesel,M,1461,81,,,,,,,9
469724,HU,,,NISSAN,NISSAN INTERNATIONAL SA,Nissan,e11*2007/46*0132*24,F15,E,E02,Nissan,NISSAN JUKE,M1,M1,1278,,128,,2530,1539,1537,Petrol,M,1197,85,,,,,,,54
469731,HU,,,NISSAN,NISSAN INTERNATIONAL SA,Nissan,e11*2007/46*0132*24,F15,E,E03,Nissan,NISSAN JUKE,M1,M1,1278,,130,,2530,1539,1537,Petrol,M,1197,85,,,,,,,129
469741,HU,,,NISSAN,NISSAN INTERNATIONAL SA,Nissan,e11*2007/46*0230*10,ZE0,A,A03,Nissan,Nissan Leaf 30kWh,M1,M1,1525,,0,,2700,1540,1535,Electric,E,,80,150,,,,,,3
469749,HU,,,NISSAN,NISSAN INTERNATIONAL SA,Nissan,e11*2007/46*0230*11,ZE0,A,A02,Nissan,NISSAN LEAF 24kWh,M1,M1,1505,,0,,2700,1540,1535,Electric,E,,80,150,,,,,,58
469753,HU,,,NISSAN,NISSAN INTERNATIONAL SA,Nissan,e11*2007/46*0230*11,ZE0,A,A03,Nissan,Nissan Leaf 30kWh,M1,M1,1525,,0,,2700,1540,1535,Electric,E,,80,150,,,,,,180
